state,year,month,number
Piau,2004,7,564
Piau,2005,7,445
Piau,2006,7,150
Piau,2007,7,919
Piau,2008,7,97
Piau,2009,7,302
Piau,2010,7,1.696
Piau,2011,7,864
Piau,2012,7,1.755
Piau,2013,7,361
Piau,2014,7,1.177
Piau,2015,7,690
Piau,2016,7,754
Piau,2017,7,643
Piau,1998,8,711
Piau,1999,8,499
Piau,2000,8,415
Piau,2001,8,1.133
Piau,2002,8,2.28
Piau,2003,8,864
Piau,2004,8,1.002
Piau,2005,8,943
Piau,2006,8,911
Piau,2007,8,3.551
Piau,2008,8,290
Piau,2009,8,790
Piau,2010,8,4.035
Piau,2011,8,1.958
Piau,2012,8,3.614
Piau,2013,8,1.015
Piau,2014,8,2.265
Piau,2015,8,2.057
Piau,2016,8,1.647
Piau,2017,8,1.572
Piau,1998,9,1.991
Piau,1999,9,872
Piau,2000,9,1.099
Piau,2001,9,2.401
Piau,2002,9,2.475
Piau,2003,9,3.399
Piau,2004,9,2.662
Piau,2005,9,3.136
Piau,2006,9,1.618
Piau,2007,9,4.078
Piau,2008,9,1.472
Piau,2009,9,1.709
Piau,2010,9,5.392
Piau,2011,9,4.402
Piau,2012,9,4.479
Piau,2013,9,2.311
Piau,2014,9,2.536
Piau,2015,9,5.828
Piau,2016,9,1.394
Piau,2017,9,3.422
Piau,1998,10,2.586
Piau,1999,10,1.438
Piau,2000,10,2.558
Piau,2001,10,3.742
Piau,2002,10,2.757
Piau,2003,10,2.332
Piau,2004,10,2.144
Piau,2005,10,3.263
Piau,2006,10,1.443
Piau,2007,10,2.331
Piau,2008,10,1.83
Piau,2009,10,913
Piau,2010,10,3.863
Piau,2011,10,1.484
Piau,2012,10,2.506
Piau,2013,10,1.269
Piau,2014,10,1.788
Piau,2015,10,4.068
Piau,2016,10,2.598
Piau,2017,10,3.004
Piau,1998,11,424
Piau,1999,11,334
Piau,2000,11,450
Piau,2001,11,1.484
Piau,2002,11,1.174
Piau,2003,11,1.248
Piau,2004,11,1.798
Piau,2005,11,1.599
Piau,2006,11,740
Piau,2007,11,939
Piau,2008,11,594
Piau,2009,11,1.336
Piau,2010,11,1.417
Piau,2011,11,825
Piau,2012,11,447
Piau,2013,11,640
Piau,2014,11,717
Piau,2015,11,897
Piau,2016,11,1.126
Piau,2017,11,449
Piau,1998,12,119
Piau,1999,12,74
Piau,2000,12,79
Piau,2001,12,230
Piau,2002,12,373
Piau,2003,12,459
Piau,2004,12,788
Piau,2005,12,486
Piau,2006,12,339
Piau,2007,12,317
Piau,2008,12,329
Piau,2009,12,570
Piau,2010,12,357
Piau,2011,12,362
Piau,2012,12,334
Piau,2013,12,468
Piau,2014,12,346
Piau,2015,12,626
Piau,2016,12,374
Rio,1998,1,0
Rio,1999,1,0
Rio,2000,1,0
Rio,2001,1,0
Rio,2002,1,0
Rio,2003,1,0
Rio,2004,1,1
Rio,2005,1,5
Rio,2006,1,12
Rio,2007,1,0
Rio,2008,1,1
Rio,2009,1,3
Rio,2010,1,13
Rio,2011,1,10
Rio,2012,1,12
Rio,2013,1,9
Rio,2014,1,35
Rio,2015,1,97
Rio,2016,1,9
Rio,2017,1,15
Rio,1998,2,0
Rio,1999,2,0
Rio,2000,2,1
Rio,2001,2,3
Rio,2002,2,1
Rio,2003,2,10
Rio,2004,2,8
Rio,2005,2,4
Rio,2006,2,7
Rio,2007,2,15
Rio,2008,2,2
Rio,2009,2,5
Rio,2010,2,73
Rio,2011,2,36
Rio,2012,2,11
Rio,2013,2,12
Rio,2014,2,116
Rio,2015,2,36
Rio,2016,2,16
Rio,2017,2,34
Rio,1998,3,0
Rio,1999,3,0
Rio,2000,3,0
Rio,2001,3,0
Rio,2002,3,1
Rio,2003,3,23
Rio,2004,3,4
Rio,2005,3,7
Rio,2006,3,8
Rio,2007,3,27
Rio,2008,3,2
Rio,2009,3,5
Rio,2010,3,10
Rio,2011,3,7
Rio,2012,3,20
Rio,2013,3,9
Rio,2014,3,38
Rio,2015,3,23
Rio,2016,3,16
Rio,2017,3,10
Rio,1998,4,0
Rio,1999,4,1
Rio,2000,4,2
Rio,2001,4,2
Rio,2002,4,8
Rio,2003,4,11
Rio,2004,4,3
Rio,2005,4,1
Rio,2006,4,8
Rio,2007,4,9
Rio,2008,4,2
Rio,2009,4,1
Rio,2010,4,10
Rio,2011,4,12
Rio,2012,4,12
Rio,2013,4,9
Rio,2014,4,25
Rio,2015,4,24
Rio,2016,4,45
Rio,2017,4,12
Rio,1998,5,0
Rio,1999,5,7
Rio,2000,5,5
Rio,2001,5,4
Rio,2002,5,4
Rio,2003,5,1
Rio,2004,5,0
Rio,2005,5,11
Rio,2006,5,4
Rio,2007,5,2
Rio,2008,5,0
Rio,2009,5,37
Rio,2010,5,6
Rio,2011,5,17
Rio,2012,5,18
Rio,2013,5,16
Rio,2014,5,20
Rio,2015,5,21
Rio,2016,5,30
Rio,2017,5,15
Rio,1998,6,3
Rio,1999,6,8
Rio,2000,6,14
Rio,2001,6,13
Rio,2002,6,13
Rio,2003,6,13
Rio,2004,6,19
Rio,2005,6,16
Rio,2006,6,19
Rio,2007,6,3
Rio,2008,6,4
Rio,2009,6,33
Rio,2010,6,7
Rio,2011,6,33
Rio,2012,6,14
Rio,2013,6,17
Rio,2014,6,54
Rio,2015,6,33
Rio,2016,6,37
Rio,2017,6,68
Rio,1998,7,21
Rio,1999,7,14
Rio,2000,7,22
Rio,2001,7,57
Rio,2002,7,17
Rio,2003,7,42
Rio,2004,7,23
Rio,2005,7,20
Rio,2006,7,54
Rio,2007,7,15
Rio,2008,7,14
Rio,2009,7,56
Rio,2010,7,55
Rio,2011,7,121
Rio,2012,7,50
Rio,2013,7,58
Rio,2014,7,62
Rio,2015,7,74
Rio,2016,7,131
Rio,2017,7,70
Rio,1998,8,21
Rio,1999,8,88
Rio,2000,8,34
Rio,2001,8,129
Rio,2002,8,184
Rio,2003,8,191
Rio,2004,8,74
Rio,2005,8,98
Rio,2006,8,79
Rio,2007,8,189
Rio,2008,8,19
Rio,2009,8,91
Rio,2010,8,316
Rio,2011,8,250
Rio,2012,8,72
Rio,2013,8,74
Rio,2014,8,199
Rio,2015,8,158
Rio,2016,8,241
Rio,2017,8,164
Rio,1998,9,44
Rio,1999,9,192
Rio,2000,9,16
Rio,2001,9,60
Rio,2002,9,45
Rio,2003,9,166
Rio,2004,9,205
Rio,2005,9,46
Rio,2006,9,197
Rio,2007,9,223
Rio,2008,9,132
Rio,2009,9,90
Rio,2010,9,353
Rio,2011,9,510
Rio,2012,9,172
Rio,2013,9,117
Rio,2014,9,318
Rio,2015,9,85
Rio,2016,9,195
Rio,2017,9,728
Rio,1998,10,6
Rio,1999,10,30
Rio,2000,10,25
Rio,2001,10,33
Rio,2002,10,313
Rio,2003,10,81
Rio,2004,10,26
Rio,2005,10,116
Rio,2006,10,12
Rio,2007,10,137
Rio,2008,10,42
Rio,2009,10,18
Rio,2010,10,35
Rio,2011,10,114
Rio,2012,10,163
Rio,2013,10,44
Rio,2014,10,500
Rio,2015,10,96
Rio,2016,10,30
Rio,2017,10,238
Rio,1998,11,6
Rio,1999,11,16
Rio,2000,11,2
Rio,2001,11,4
Rio,2002,11,11
Rio,2003,11,5
Rio,2004,11,49
Rio,2005,11,12
Rio,2006,11,1
Rio,2007,11,1
Rio,2008,11,0
Rio,2009,11,27
Rio,2010,11,23
Rio,2011,11,20
Rio,2012,11,13
Rio,2013,11,28
Rio,2014,11,36
Rio,2015,11,6
Rio,2016,11,19
Rio,2017,11,43
Rio,1998,12,1
Rio,1999,12,0
Rio,2000,12,0
Rio,2001,12,2
Rio,2002,12,8
Rio,2003,12,10
Rio,2004,12,9
Rio,2005,12,2
Rio,2006,12,0
Rio,2007,12,0
Rio,2008,12,6
Rio,2009,12,1
Rio,2010,12,10
Rio,2011,12,3
Rio,2012,12,18
Rio,2013,12,12
Rio,2014,12,25
Rio,2015,12,11
Rio,2016,12,5
Rio,1998,1,0
Rio,1999,1,32
Rio,2000,1,1
Rio,2001,1,2
Rio,2002,1,4
Rio,2003,1,113
Rio,2004,1,44
Rio,2005,1,153
Rio,2006,1,93
Rio,2007,1,63
Rio,2008,1,70
Rio,2009,1,110
Rio,2010,1,32
Rio,2011,1,15
Rio,2012,1,72
Rio,2013,1,25
Rio,2014,1,34
Rio,2015,1,45
Rio,2016,1,15
Rio,2017,1,28
Rio,1998,2,0
Rio,1999,2,11
Rio,2000,2,7
Rio,2001,2,0
Rio,2002,2,18
Rio,2003,2,9
Rio,2004,2,5
Rio,2005,2,42
Rio,2006,2,21
Rio,2007,2,9
Rio,2008,2,25
Rio,2009,2,8
Rio,2010,2,12
Rio,2011,2,5
Rio,2012,2,13
Rio,2013,2,24
Rio,2014,2,8
Rio,2015,2,15
Rio,2016,2,2
Rio,2017,2,10
Rio,1998,3,0
Rio,1999,3,9
Rio,2000,3,11
Rio,2001,3,0
Rio,2002,3,3
Rio,2003,3,1
Rio,2004,3,1
Rio,2005,3,15
Rio,2006,3,8
Rio,2007,3,7
Rio,2008,3,3
Rio,2009,3,2
Rio,2010,3,23
Rio,2011,3,3
Rio,2012,3,2
Rio,2013,3,6
Rio,2014,3,6
Rio,2015,3,3
Rio,2016,3,1
Rio,2017,3,3
Rio,1998,4,0
Rio,1999,4,21
Rio,2000,4,16
Rio,2001,4,10
Rio,2002,4,0
Rio,2003,4,2
Rio,2004,4,3
Rio,2005,4,2
Rio,2006,4,2
Rio,2007,4,1
Rio,2008,4,0
Rio,2009,4,1
Rio,2010,4,7
Rio,2011,4,0
Rio,2012,4,4
Rio,2013,4,7
Rio,2014,4,2
Rio,2015,4,4
Rio,2016,4,0
Rio,2017,4,6
Rio,1998,5,0
Rio,1999,5,1
Rio,2000,5,3
Rio,2001,5,56
Rio,2002,5,6
Rio,2003,5,0
Rio,2004,5,2
Rio,2005,5,3
Rio,2006,5,0
Rio,2007,5,2
Rio,2008,5,0
Rio,2009,5,0
Rio,2010,5,3
Rio,2011,5,0
Rio,2012,5,14
Rio,2013,5,2
Rio,2014,5,2
Rio,2015,5,4
Rio,2016,5,1
Rio,2017,5,2
Rio,1998,6,1
Rio,1999,6,4
Rio,2000,6,8
Rio,2001,6,13
Rio,2002,6,1
Rio,2003,6,1
Rio,2004,6,2
Rio,2005,6,0
Rio,2006,6,0
Rio,2007,6,0
Rio,2008,6,0
Rio,2009,6,0
Rio,2010,6,1
Rio,2011,6,1
Rio,2012,6,5
Rio,2013,6,1
Rio,2014,6,2
Rio,2015,6,5
Rio,2016,6,4
Rio,2017,6,3
Rio,1998,7,5
Rio,1999,7,7
Rio,2000,7,5
Rio,2001,7,25
Rio,2002,7,7
Rio,2003,7,7
Rio,2004,7,5
Rio,2005,7,2
Rio,2006,7,0
Rio,2007,7,7
Rio,2008,7,0
Rio,2009,7,0
Rio,2010,7,7
Rio,2011,7,0
Rio,2012,7,3
Rio,2013,7,0
Rio,2014,7,2
Rio,2015,7,3
Rio,2016,7,13
Rio,2017,7,4
Rio,1998,8,4
Rio,1999,8,40
Rio,2000,8,29
Rio,2001,8,55
Rio,2002,8,48
Rio,2003,8,97
Rio,2004,8,15
Rio,2005,8,9
Rio,2006,8,13
Rio,2007,8,26
Rio,2008,8,2
Rio,2009,8,1
Rio,2010,8,24
Rio,2011,8,10
Rio,2012,8,23
Rio,2013,8,2
Rio,2014,8,21
Rio,2015,8,16
Rio,2016,8,24
Rio,2017,8,21
Rio,1998,9,51
Rio,1999,9,35
Rio,2000,9,17
Rio,2001,9,45
Rio,2002,9,52
Rio,2003,9,112
Rio,2004,9,47
Rio,2005,9,37
Rio,2006,9,50
Rio,2007,9,50
Rio,2008,9,17
Rio,2009,9,29
Rio,2010,9,50
Rio,2011,9,22
Rio,2012,9,41
Rio,2013,9,7
Rio,2014,9,30
Rio,2015,9,36
Rio,2016,9,44
Rio,2017,9,48
Rio,1998,10,55
Rio,1999,10,40
Rio,2000,10,28
Rio,2001,10,34
Rio,2002,10,140
Rio,2003,10,276
Rio,2004,10,89
Rio,2005,10,168
Rio,2006,10,85
Rio,2007,10,88
Rio,2008,10,53
Rio,2009,10,84
Rio,2010,10,111
Rio,2011,10,76
Rio,2012,10,74
Rio,2013,10,71
Rio,2014,10,75
Rio,2015,10,129
Rio,2016,10,129
Rio,2017,10,85
Rio,1998,11,41
Rio,1999,11,62
Rio,2000,11,9
Rio,2001,11,41
Rio,2002,11,178
Rio,2003,11,366
Rio,2004,11,164
Rio,2005,11,249
Rio,2006,11,148
Rio,2007,11,130
Rio,2008,11,82
Rio,2009,11,172
Rio,2010,11,212
Rio,2011,11,144
Rio,2012,11,69
Rio,2013,11,77
Rio,2014,11,124
Rio,2015,11,105
Rio,2016,11,93
Rio,2017,11,89
Rio,1998,12,19
Rio,1999,12,29
Rio,2000,12,11
Rio,2001,12,20
Rio,2002,12,222
Rio,2003,12,278
Rio,2004,12,284
Rio,2005,12,149
Rio,2006,12,101
Rio,2007,12,80
Rio,2008,12,126
Rio,2009,12,221
Rio,2010,12,54
Rio,2011,12,125
Rio,2012,12,75
Rio,2013,12,46
Rio,2014,12,47
Rio,2015,12,74
Rio,2016,12,75
Rio,1998,1,0
Rio,1999,1,63
Rio,2000,1,126
Rio,2001,1,12
Rio,2002,1,265
Rio,2003,1,58
Rio,2004,1,70
Rio,2005,1,152
Rio,2006,1,46
Rio,2007,1,37
Rio,2008,1,42
Rio,2009,1,65
Rio,2010,1,22
Rio,2011,1,33
Rio,2012,1,61
Rio,2013,1,22
Rio,2014,1,53
Rio,2015,1,51
Rio,2016,1,68
Rio,2017,1,28
Rio,1998,2,0
Rio,1999,2,35
Rio,2000,2,43
Rio,2001,2,32
Rio,2002,2,38
Rio,2003,2,13
Rio,2004,2,52
Rio,2005,2,36
Rio,2006,2,34
Rio,2007,2,24
Rio,2008,2,30
Rio,2009,2,15
Rio,2010,2,23
Rio,2011,2,26
Rio,2012,2,39
Rio,2013,2,43
Rio,2014,2,37
Rio,2015,2,41
Rio,2016,2,55
Rio,2017,2,31
Rio,1998,3,0
Rio,1999,3,38
Rio,2000,3,51
Rio,2001,3,11
Rio,2002,3,26
Rio,2003,3,27
Rio,2004,3,149
Rio,2005,3,153
Rio,2006,3,76
Rio,2007,3,8
Rio,2008,3,38
Rio,2009,3,41
Rio,2010,3,21
Rio,2011,3,31
Rio,2012,3,50
Rio,2013,3,44
Rio,2014,3,58
Rio,2015,3,108
Rio,2016,3,30
Rio,2017,3,34
Rio,1998,4,0
Rio,1999,4,12
Rio,2000,4,1
Rio,2001,4,3
Rio,2002,4,6
Rio,2003,4,30
Rio,2004,4,98
Rio,2005,4,14
Rio,2006,4,59
Rio,2007,4,4
Rio,2008,4,110
Rio,2009,4,145
Rio,2010,4,72
Rio,2011,4,41
Rio,2012,4,41
Rio,2013,4,47
Rio,2014,4,60
Rio,2015,4,175
Rio,2016,4,32
Rio,2017,4,51
Rio,1998,5,0
Rio,1999,5,13
Rio,2000,5,4
Rio,2001,5,4
Rio,2002,5,7
Rio,2003,5,18
Rio,2004,5,4
Rio,2005,5,24
Rio,2006,5,24
Rio,2007,5,3
Rio,2008,5,20
Rio,2009,5,177
Rio,2010,5,9
Rio,2011,5,20
Rio,2012,5,112
Rio,2013,5,14
Rio,2014,5,63
Rio,2015,5,169
Rio,2016,5,37
Rio,2017,5,43
Rio,1998,6,0
Rio,1999,6,9
Rio,2000,6,0
Rio,2001,6,1
Rio,2002,6,4
Rio,2003,6,14
Rio,2004,6,52
Rio,2005,6,50
Rio,2006,6,7
Rio,2007,6,10
Rio,2008,6,16
Rio,2009,6,30
Rio,2010,6,4
Rio,2011,6,12
Rio,2012,6,86
Rio,2013,6,10
Rio,2014,6,62
Rio,2015,6,68
Rio,2016,6,261
Rio,2017,6,103
Rio,1998,7,0
Rio,1999,7,10
Rio,2000,7,6
Rio,2001,7,6
Rio,2002,7,93
Rio,2003,7,55
Rio,2004,7,156
Rio,2005,7,47
Rio,2006,7,45
Rio,2007,7,7
Rio,2008,7,25
Rio,2009,7,47
Rio,2010,7,34
Rio,2011,7,45
Rio,2012,7,134
Rio,2013,7,42
Rio,2014,7,209
Rio,2015,7,60
Rio,2016,7,865
Rio,2017,7,885
Rio,1998,8,9
Rio,1999,8,24
Rio,2000,8,18
Rio,2001,8,36
Rio,2002,8,824
Rio,2003,8,1.419
Rio,2004,8,403
Rio,2005,8,120
Rio,2006,8,642
Rio,2007,8,258
Rio,2008,8,56
Rio,2009,8,1.057
Rio,2010,8,267
Rio,2011,8,116
Rio,2012,8,410
Rio,2013,8,156
Rio,2014,8,1.168
Rio,2015,8,414
Rio,2016,8,1.111
Rio,2017,8,819
Rio,1998,9,60
Rio,1999,9,19
Rio,2000,9,27
Rio,2001,9,2
Rio,2002,9,226
Rio,2003,9,828
Rio,2004,9,431
Rio,2005,9,189
Rio,2006,9,444
Rio,2007,9,573
Rio,2008,9,97
Rio,2009,9,39
Rio,2010,9,250
Rio,2011,9,449
Rio,2012,9,113
Rio,2013,9,290
Rio,2014,9,224
Rio,2015,9,222
Rio,2016,9,628
Rio,2017,9,343
Rio,1998,10,169
Rio,1999,10,56
Rio,2000,10,10
Rio,2001,10,13
Rio,2002,10,10
Rio,2003,10,360
Rio,2004,10,680
Rio,2005,10,83
Rio,2006,10,160
Rio,2007,10,21
Rio,2008,10,135
Rio,2009,10,148
Rio,2010,10,95
Rio,2011,10,74
Rio,2012,10,91
Rio,2013,10,104
Rio,2014,10,110
Rio,2015,10,70
Rio,2016,10,93
Rio,2017,10,101
Rio,1998,11,28
Rio,1999,11,103
Rio,2000,11,18
Rio,2001,11,49
Rio,2002,11,117
Rio,2003,11,121
Rio,2004,11,161
Rio,2005,11,227
Rio,2006,11,27
Rio,2007,11,13
Rio,2008,11,14
Rio,2009,11,4
Rio,2010,11,90
Rio,2011,11,117
Rio,2012,11,74
Rio,2013,11,110
Rio,2014,11,68
Rio,2015,11,30
Rio,2016,11,105
Rio,2017,11,137
Rio,1998,12,605
Rio,1999,12,1.11
Rio,2000,12,80
Rio,2001,12,80
Rio,2002,12,45
Rio,2003,12,98
Rio,2004,12,99
Rio,2005,12,35
Rio,2006,12,15
Rio,2007,12,25
Rio,2008,12,32
Rio,2009,12,15
Rio,2010,12,103
Rio,2011,12,69
Rio,2012,12,38
Rio,2013,12,62
Rio,2014,12,31
Rio,2015,12,42
Rio,2016,12,79
Rondonia,1998,1,0
Rondonia,1999,1,1
Rondonia,2000,1,0
Rondonia,2001,1,0
Rondonia,2002,1,6
Rondonia,2003,1,62
Rondonia,2004,1,30
Rondonia,2005,1,99
Rondonia,2006,1,16
Rondonia,2007,1,33
Rondonia,2008,1,4
Rondonia,2009,1,17
Rondonia,2010,1,18
Rondonia,2011,1,1
Rondonia,2012,1,2
Rondonia,2013,1,7
Rondonia,2014,1,12
Rondonia,2015,1,30
Rondonia,2016,1,93
Rondonia,2017,1,44
Rondonia,1998,2,0
Rondonia,1999,2,1
Rondonia,2000,2,6
Rondonia,2001,2,2
Rondonia,2002,2,8
Rondonia,2003,2,10
Rondonia,2004,2,12
Rondonia,2005,2,42
Rondonia,2006,2,17
Rondonia,2007,2,8
Rondonia,2008,2,7
Rondonia,2009,2,1
Rondonia,2010,2,9
Rondonia,2011,2,2
Rondonia,2012,2,9
Rondonia,2013,2,8
Rondonia,2014,2,5
Rondonia,2015,2,22
Rondonia,2016,2,88
Rondonia,2017,2,10
Rondonia,1998,3,0
Rondonia,1999,3,8
Rondonia,2000,3,9
Rondonia,2001,3,0
Rondonia,2002,3,1
Rondonia,2003,3,13
Rondonia,2004,3,20
Rondonia,2005,3,17
Rondonia,2006,3,15
Rondonia,2007,3,20
Rondonia,2008,3,2
Rondonia,2009,3,12
Rondonia,2010,3,11
Rondonia,2011,3,6
Rondonia,2012,3,6
Rondonia,2013,3,23
Rondonia,2014,3,13
Rondonia,2015,3,15
Rondonia,2016,3,25
Rondonia,2017,3,21
Rondonia,1998,4,0
Rondonia,1999,4,3
Rondonia,2000,4,0
Rondonia,2001,4,0
Rondonia,2002,4,3
Rondonia,2003,4,10
Rondonia,2004,4,14
Rondonia,2005,4,7
Rondonia,2006,4,0
Rondonia,2007,4,0
Rondonia,2008,4,8
Rondonia,2009,4,3
Rondonia,2010,4,19
Rondonia,2011,4,8
Rondonia,2012,4,12
Rondonia,2013,4,9
Rondonia,2014,4,15
Rondonia,2015,4,15
Rondonia,2016,4,59
Rondonia,2017,4,19
Rondonia,1998,5,0
Rondonia,1999,5,3
Rondonia,2000,5,13
Rondonia,2001,5,5
Rondonia,2002,5,10
Rondonia,2003,5,21
Rondonia,2004,5,9
Rondonia,2005,5,38
Rondonia,2006,5,7
Rondonia,2007,5,4
Rondonia,2008,5,1
Rondonia,2009,5,6
Rondonia,2010,5,41
Rondonia,2011,5,54
Rondonia,2012,5,22
Rondonia,2013,5,9
Rondonia,2014,5,28
Rondonia,2015,5,13
Rondonia,2016,5,44
Rondonia,2017,5,31
Rondonia,1998,6,26
Rondonia,1999,6,10
Rondonia,2000,6,54
Rondonia,2001,6,31
Rondonia,2002,6,141
Rondonia,2003,6,74
Rondonia,2004,6,151
Rondonia,2005,6,153
Rondonia,2006,6,40
Rondonia,2007,6,71
Rondonia,2008,6,11
Rondonia,2009,6,13
Rondonia,2010,6,44
Rondonia,2011,6,130
Rondonia,2012,6,32
Rondonia,2013,6,22
Rondonia,2014,6,92
Rondonia,2015,6,119
Rondonia,2016,6,170
Rondonia,2017,6,192
Rondonia,1998,7,365
Rondonia,1999,7,135
Rondonia,2000,7,117
Rondonia,2001,7,74
Rondonia,2002,7,539
Rondonia,2003,7,516
Rondonia,2004,7,1.233
Rondonia,2005,7,798
Rondonia,2006,7,314
Rondonia,2007,7,187
Rondonia,2008,7,138
Rondonia,2009,7,110
Rondonia,2010,7,747
Rondonia,2011,7,293
Rondonia,2012,7,205
Rondonia,2013,7,117
Rondonia,2014,7,192
Rondonia,2015,7,423
Rondonia,2016,7,969
Rondonia,2017,7,1.28
Rondonia,1998,8,2.254
Rondonia,1999,8,1.976
Rondonia,2000,8,2.197
Rondonia,2001,8,2.132
Rondonia,2002,8,3.465
Rondonia,2003,8,7.06
Rondonia,2004,8,6.893
Rondonia,2005,8,6.672
Rondonia,2006,8,3.124
Rondonia,2007,8,4.786
Rondonia,2008,8,1.251
Rondonia,2009,8,484
Rondonia,2010,8,4.388
Rondonia,2011,8,1.161
Rondonia,2012,8,2.209
Rondonia,2013,8,885
Rondonia,2014,8,3.038
Rondonia,2015,8,3.762
Rondonia,2016,8,3.675
Rondonia,2017,8,4.287
Rondonia,1998,9,3.753
Rondonia,1999,9,3.062
Rondonia,2000,9,2.438
Rondonia,2001,9,1.927
Rondonia,2002,9,7.067
Rondonia,2003,9,6.89
Rondonia,2004,9,13.05
Rondonia,2005,9,13.972
Rondonia,2006,9,9.92
Rondonia,2007,9,6.832
Rondonia,2008,9,3.726
Rondonia,2009,9,1.869
Rondonia,2010,9,4.893
Rondonia,2011,9,1.782
Rondonia,2012,9,2.471
Rondonia,2013,9,1.776
Rondonia,2014,9,2.8
Rondonia,2015,9,6.129
Rondonia,2016,9,4.208
Rondonia,2017,9,5.638
Rondonia,1998,10,483
Rondonia,1999,10,1.884
Rondonia,2000,10,644
Rondonia,2001,10,796
Rondonia,2002,10,3.554
Rondonia,2003,10,4.962
Rondonia,2004,10,3.094
Rondonia,2005,10,2.559
Rondonia,2006,10,1.148
Rondonia,2007,10,2.023
Rondonia,2008,10,1.482
Rondonia,2009,10,1.444
Rondonia,2010,10,1.307
Rondonia,2011,10,822
Rondonia,2012,10,1.229
Rondonia,2013,10,555
Rondonia,2014,10,1.063
Rondonia,2015,10,2.598
Rondonia,2016,10,1.844
Rondonia,2017,10,2.19
Rondonia,1998,11,3
Rondonia,1999,11,41
Rondonia,2000,11,13
Rondonia,2001,11,91
Rondonia,2002,11,639
Rondonia,2003,11,526
Rondonia,2004,11,452
Rondonia,2005,11,465
Rondonia,2006,11,253
Rondonia,2007,11,53
Rondonia,2008,11,78
Rondonia,2009,11,128
Rondonia,2010,11,238
Rondonia,2011,11,245
Rondonia,2012,11,174
Rondonia,2013,11,108
Rondonia,2014,11,202
Rondonia,2015,11,1.002
Rondonia,2016,11,401
Rondonia,2017,11,372
Rondonia,1998,12,33
Rondonia,1999,12,0
Rondonia,2000,12,7
Rondonia,2001,12,1
Rondonia,2002,12,91
Rondonia,2003,12,214
Rondonia,2004,12,208
Rondonia,2005,12,36
Rondonia,2006,12,4
Rondonia,2007,12,6
Rondonia,2008,12,2
Rondonia,2009,12,9
Rondonia,2010,12,158
Rondonia,2011,12,37
Rondonia,2012,12,50
Rondonia,2013,12,143
Rondonia,2014,12,144
Rondonia,2015,12,282
Rondonia,2016,12,148
Roraima,1998,1,0
Roraima,1999,1,15
Roraima,2000,1,18
Roraima,2001,1,101
Roraima,2002,1,302
Roraima,2003,1,547
Roraima,2004,1,355
Roraima,2005,1,106
Roraima,2006,1,70
Roraima,2007,1,194
Roraima,2008,1,245
Roraima,2009,1,45
Roraima,2010,1,351
Roraima,2011,1,225
Roraima,2012,1,217
Roraima,2013,1,397
Roraima,2014,1,355
Roraima,2015,1,330
Roraima,2016,1,1.754
Roraima,2017,1,108
Roraima,1998,2,0
Roraima,1999,2,20
Roraima,2000,2,57
Roraima,2001,2,646
Roraima,2002,2,476
Roraima,2003,2,767
Roraima,2004,2,259
Roraima,2005,2,105
Roraima,2006,2,283
Roraima,2007,2,796
Roraima,2008,2,138
Roraima,2009,2,153
Roraima,2010,2,470
Roraima,2011,2,112
Roraima,2012,2,130
Roraima,2013,2,62
Roraima,2014,2,226
Roraima,2015,2,418
Roraima,2016,2,171
Roraima,2017,2,129
Roraima,1998,3,0
Roraima,1999,3,98
Roraima,2000,3,125
Roraima,2001,3,1.108
Roraima,2002,3,820
Roraima,2003,3,1.131
Roraima,2004,3,276
Roraima,2005,3,244
Roraima,2006,3,385
Roraima,2007,3,665
Roraima,2008,3,422
Roraima,2009,3,176
Roraima,2010,3,417
Roraima,2011,3,91
Roraima,2012,3,99
Roraima,2013,3,179
Roraima,2014,3,494
Roraima,2015,3,163
Roraima,2016,3,1.081
Roraima,2017,3,216
Roraima,1998,4,0
Roraima,1999,4,16
Roraima,2000,4,0
Roraima,2001,4,380
Roraima,2002,4,41
Roraima,2003,4,268
Roraima,2004,4,182
Roraima,2005,4,22
Roraima,2006,4,201
Roraima,2007,4,58
Roraima,2008,4,175
Roraima,2009,4,115
Roraima,2010,4,15
Roraima,2011,4,108
Roraima,2012,4,25
Roraima,2013,4,87
Roraima,2014,4,162
Roraima,2015,4,278
Roraima,2016,4,126
Roraima,2017,4,51
Roraima,1998,5,0
Roraima,1999,5,0
Roraima,2000,5,7
Roraima,2001,5,9
Roraima,2002,5,0
Roraima,2003,5,0
Roraima,2004,5,2
Roraima,2005,5,1
Roraima,2006,5,0
Roraima,2007,5,0
Roraima,2008,5,8
Roraima,2009,5,219
Roraima,2010,5,3
Roraima,2011,5,4
Roraima,2012,5,18
Roraima,2013,5,4
Roraima,2014,5,58
Roraima,2015,5,12
Roraima,2016,5,22
Roraima,2017,5,29
Roraima,1998,6,0
Roraima,1999,6,3
Roraima,2000,6,0
Roraima,2001,6,1
Roraima,2002,6,0
Roraima,2003,6,0
Roraima,2004,6,6
Roraima,2005,6,5
Roraima,2006,6,0
Roraima,2007,6,1
Roraima,2008,6,0
Roraima,2009,6,16
Roraima,2010,6,0
Roraima,2011,6,6
Roraima,2012,6,22
Roraima,2013,6,6
Roraima,2014,6,4
Roraima,2015,6,3
Roraima,2016,6,7
Roraima,2017,6,4
Roraima,1998,7,1
Roraima,1999,7,4
Roraima,2000,7,0
Roraima,2001,7,1
Roraima,2002,7,7
